;time_stamp;Name;Kernel;feature_cnt;type;Train_News;Train_Spam;Test_News;Test_Spam;True_News;True_Spam;False_News;False_Spam;Accuracy;Kappa;rauc;duration;News_TPR;News_FPR;News_Prec;News_Recall;News_F1;Spam_TPR;Spam_FPR;Spam_Prec;Spam_Recall;Spam_F1
1265;2017_09_15_08:25:59;SVC;linear;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;0.0;28.0;0.0;31.0;47.46;0.0;50.0;1.591;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.47;1.0;0.64
1266;2017_09_15_08:26:00;SVC;poly;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;0.0;28.0;0.0;31.0;47.46;0.0;50.0;1.706;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.47;1.0;0.64
1267;2017_09_15_08:26:02;SVC;rbf;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;21.0;12.0;16.0;10.0;55.93;10.71;55.3;1.669;0.68;0.57;0.57;0.68;0.62;0.43;0.32;0.55;0.43;0.48
1268;2017_09_15_08:26:04;SVC;sigmoid;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;31.0;4.0;24.0;0.0;59.32;14.9;57.14;1.601;1.0;0.86;0.56;1.0;0.72;0.14;0.0;1.0;0.14;0.25
1269;2017_09_15_08:26:05;SGD;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;31.0;5.0;23.0;0.0;61.02;18.6;58.93;1.507;1.0;0.82;0.57;1.0;0.73;0.18;0.0;1.0;0.18;0.31
1270;2017_09_15_08:26:14;MLP;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;7.0;27.0;1.0;24.0;57.63;18.28;59.5;8.915;0.23;0.04;0.88;0.23;0.36;0.96;0.77;0.53;0.96;0.68
1271;2017_09_15_08:26:22;RandomForest;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;0.0;28.0;0.0;31.0;47.46;0.0;50.0;7.9179999999999975;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.47;1.0;0.64
1272;2017_09_15_08:26:24;AdaBoost;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;31.0;5.0;23.0;0.0;61.02;18.6;58.93;2.116;1.0;0.82;0.57;1.0;0.73;0.18;0.0;1.0;0.18;0.31
1273;2017_09_15_08:26:58;Vote;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;9.0;27.0;1.0;22.0;61.02;24.57;62.73;33.802;0.29;0.04;0.9;0.29;0.44;0.96;0.71;0.55;0.96;0.7
1274;2017_09_15_08:24:35;LogisticRegression;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;5.0;27.0;1.0;26.0;54.24;12.04;56.28;1.456;0.16;0.04;0.83;0.16;0.27;0.96;0.84;0.51;0.96;0.67
1275;2017_09_15_08:24:40;NaiveBayes;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;8.0;27.0;1.0;23.0;59.32;21.42;61.12;5.5829999999999975;0.26;0.04;0.89;0.26;0.4;0.96;0.74;0.54;0.96;0.69
1276;2017_09_15_08:24:42;MultinomialNB;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;18.0;25.0;3.0;13.0;72.88;46.55;73.68;1.444;0.58;0.11;0.86;0.58;0.69;0.89;0.42;0.66;0.89;0.76
1277;2017_09_15_08:24:43;BernoulliNB;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;2.0;27.0;1.0;29.0;49.15;2.75;51.44;1.46;0.06;0.04;0.67;0.06;0.11;0.96;0.94;0.48;0.96;0.64
1278;2017_09_15_08:24:45;SVC;linear;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;0.0;28.0;0.0;31.0;47.46;0.0;50.0;1.599;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.47;1.0;0.64
1279;2017_09_15_08:24:46;SVC;poly;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;0.0;28.0;0.0;31.0;47.46;0.0;50.0;1.604;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.47;1.0;0.64
1280;2017_09_15_08:24:48;SVC;rbf;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;21.0;12.0;16.0;10.0;55.93;10.71;55.3;1.662;0.68;0.57;0.57;0.68;0.62;0.43;0.32;0.55;0.43;0.48
1281;2017_09_15_08:24:50;SVC;sigmoid;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;31.0;4.0;24.0;0.0;59.32;14.9;57.14;1.6869999999999998;1.0;0.86;0.56;1.0;0.72;0.14;0.0;1.0;0.14;0.25
1282;2017_09_15_08:24:51;SGD;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;17.0;25.0;3.0;14.0;71.19;43.3;72.06;1.464;0.55;0.11;0.85;0.55;0.67;0.89;0.45;0.64;0.89;0.74
1283;2017_09_15_08:25:01;MLP;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;5.0;27.0;1.0;26.0;54.24;12.04;56.28;9.173;0.16;0.04;0.83;0.16;0.27;0.96;0.84;0.51;0.96;0.67
1284;2017_09_15_08:25:08;RandomForest;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;0.0;28.0;0.0;31.0;47.46;0.0;50.0;7.88;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.47;1.0;0.64
1285;2017_09_15_08:25:10;AdaBoost;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;31.0;5.0;23.0;0.0;61.02;18.6;58.93;1.95;1.0;0.82;0.57;1.0;0.73;0.18;0.0;1.0;0.18;0.31
1286;2017_09_15_08:25:44;Vote;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;7.0;27.0;1.0;24.0;57.63;18.28;59.5;33.901;0.23;0.04;0.88;0.23;0.36;0.96;0.77;0.53;0.96;0.68
1287;2017_09_15_08:23:20;LogisticRegression;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;5.0;27.0;1.0;26.0;54.24;12.04;56.28;1.5090000000000001;0.16;0.04;0.83;0.16;0.27;0.96;0.84;0.51;0.96;0.67
1288;2017_09_15_08:23:26;NaiveBayes;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;8.0;27.0;1.0;23.0;59.32;21.42;61.12;5.8229999999999995;0.26;0.04;0.89;0.26;0.4;0.96;0.74;0.54;0.96;0.69
1289;2017_09_15_08:23:28;MultinomialNB;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;18.0;25.0;3.0;13.0;72.88;46.55;73.68;1.452;0.58;0.11;0.86;0.58;0.69;0.89;0.42;0.66;0.89;0.76
1290;2017_09_15_08:23:29;BernoulliNB;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;2.0;27.0;1.0;29.0;49.15;2.75;51.44;1.505;0.06;0.04;0.67;0.06;0.11;0.96;0.94;0.48;0.96;0.64
1291;2017_09_15_08:23:31;SVC;linear;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;0.0;28.0;0.0;31.0;47.46;0.0;50.0;1.692;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.47;1.0;0.64
1292;2017_09_15_08:23:32;SVC;poly;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;0.0;28.0;0.0;31.0;47.46;0.0;50.0;1.692;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.47;1.0;0.64
1293;2017_09_15_08:23:34;SVC;rbf;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;21.0;12.0;16.0;10.0;55.93;10.71;55.3;1.8880000000000001;0.68;0.57;0.57;0.68;0.62;0.43;0.32;0.55;0.43;0.48
1294;2017_09_15_08:23:36;SVC;sigmoid;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;31.0;4.0;24.0;0.0;59.32;14.9;57.14;1.5919999999999999;1.0;0.86;0.56;1.0;0.72;0.14;0.0;1.0;0.14;0.25
1295;2017_09_15_08:23:37;SGD;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;15.0;25.0;3.0;16.0;67.8;36.85;68.84;1.445;0.48;0.11;0.83;0.48;0.61;0.89;0.52;0.61;0.89;0.72
1296;2017_09_15_08:23:47;MLP;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;3.0;27.0;1.0;28.0;50.85;5.83;53.05;9.21;0.1;0.04;0.75;0.1;0.18;0.96;0.9;0.49;0.96;0.65
1297;2017_09_15_08:23:55;RandomForest;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;0.0;28.0;0.0;31.0;47.46;0.0;50.0;8.036;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.47;1.0;0.64
1298;2017_09_15_08:23:57;AdaBoost;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;31.0;4.0;24.0;0.0;59.32;14.9;57.14;2.063;1.0;0.86;0.56;1.0;0.72;0.14;0.0;1.0;0.14;0.25
1299;2017_09_15_08:24:31;Vote;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;4.0;27.0;1.0;27.0;52.54;8.93;54.67;34.071;0.13;0.04;0.8;0.13;0.22;0.96;0.87;0.5;0.96;0.66
1300;2017_09_15_08:22:31;LogisticRegression;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;15.0;43.0;3.0;27.0;65.91;29.94;64.6;0.053;0.36;0.07;0.83;0.36;0.5;0.93;0.64;0.61;0.93;0.74
1301;2017_09_15_08:22:31;NaiveBayes;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;5.0;44.0;2.0;37.0;55.68;7.84;53.78;0.11;0.12;0.04;0.71;0.12;0.21;0.96;0.88;0.54;0.96;0.69
1302;2017_09_15_08:22:31;MultinomialNB;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;30.0;9.0;37.0;12.0;44.32;-8.78;45.5;0.057;0.71;0.8;0.45;0.71;0.55;0.2;0.29;0.43;0.2;0.27
1303;2017_09_15_08:22:31;BernoulliNB;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;4.0;44.0;2.0;38.0;54.55;5.38;52.59;0.071;0.1;0.04;0.67;0.1;0.17;0.96;0.9;0.54;0.96;0.69
1304;2017_09_15_08:22:32;SVC;linear;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;9.0;44.0;2.0;33.0;60.23;17.65;58.54;0.059;0.21;0.04;0.82;0.21;0.33;0.96;0.79;0.57;0.96;0.72
1305;2017_09_15_08:22:32;SVC;poly;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;8.0;44.0;2.0;34.0;59.09;15.2;57.35;0.058;0.19;0.04;0.8;0.19;0.31;0.96;0.81;0.56;0.96;0.71
1306;2017_09_15_08:22:32;SVC;rbf;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;4.0;44.0;2.0;38.0;54.55;5.38;52.59;0.064;0.1;0.04;0.67;0.1;0.17;0.96;0.9;0.54;0.96;0.69
1307;2017_09_15_08:22:32;SVC;sigmoid;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;13.0;43.0;3.0;29.0;63.64;25.11;62.22;0.06;0.31;0.07;0.81;0.31;0.45;0.93;0.69;0.6;0.93;0.73
1308;2017_09_15_08:22:32;SGD;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;13.0;43.0;3.0;29.0;63.64;25.11;62.22;0.057;0.31;0.07;0.81;0.31;0.45;0.93;0.69;0.6;0.93;0.73
1309;2017_09_15_08:22:32;MLP;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;42.0;0.0;46.0;0.0;47.73;0.0;50.0;0.471;1.0;1.0;0.48;1.0;0.65;0.0;0.0;0.0;0.0;0.0
1310;2017_09_15_08:22:42;RandomForest;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;12.0;44.0;2.0;30.0;63.64;24.95;62.11;9.495;0.29;0.04;0.86;0.29;0.43;0.96;0.71;0.59;0.96;0.73
1311;2017_09_15_08:22:42;AdaBoost;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;11.0;43.0;3.0;31.0;61.36;20.26;59.83;0.483;0.26;0.07;0.79;0.26;0.39;0.93;0.74;0.58;0.93;0.71
1312;2017_09_15_08:23:11;Vote;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;9.0;44.0;2.0;33.0;60.23;17.65;58.54;29.001;0.21;0.04;0.82;0.21;0.33;0.96;0.79;0.57;0.96;0.72
1313;2017_09_15_08:21:48;LogisticRegression;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;15.0;43.0;3.0;27.0;65.91;29.94;64.6;0.08800000000000001;0.36;0.07;0.83;0.36;0.5;0.93;0.64;0.61;0.93;0.74
1314;2017_09_15_08:21:48;NaiveBayes;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;5.0;44.0;2.0;37.0;55.68;7.84;53.78;0.16699999999999998;0.12;0.04;0.71;0.12;0.21;0.96;0.88;0.54;0.96;0.69
1315;2017_09_15_08:21:48;MultinomialNB;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;30.0;9.0;37.0;12.0;44.32;-8.78;45.5;0.07200000000000001;0.71;0.8;0.45;0.71;0.55;0.2;0.29;0.43;0.2;0.27
1316;2017_09_15_08:21:48;BernoulliNB;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;4.0;44.0;2.0;38.0;54.55;5.38;52.59;0.077;0.1;0.04;0.67;0.1;0.17;0.96;0.9;0.54;0.96;0.69
1317;2017_09_15_08:21:48;SVC;linear;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;9.0;44.0;2.0;33.0;60.23;17.65;58.54;0.067;0.21;0.04;0.82;0.21;0.33;0.96;0.79;0.57;0.96;0.72
1318;2017_09_15_08:21:48;SVC;poly;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;8.0;44.0;2.0;34.0;59.09;15.2;57.35;0.064;0.19;0.04;0.8;0.19;0.31;0.96;0.81;0.56;0.96;0.71
1319;2017_09_15_08:21:48;SVC;rbf;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;4.0;44.0;2.0;38.0;54.55;5.38;52.59;0.075;0.1;0.04;0.67;0.1;0.17;0.96;0.9;0.54;0.96;0.69
1320;2017_09_15_08:21:48;SVC;sigmoid;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;13.0;43.0;3.0;29.0;63.64;25.11;62.22;0.068;0.31;0.07;0.81;0.31;0.45;0.93;0.69;0.6;0.93;0.73
1321;2017_09_15_08:21:48;SGD;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;12.0;43.0;3.0;30.0;62.5;22.68;61.02;0.061;0.29;0.07;0.8;0.29;0.43;0.93;0.71;0.59;0.93;0.72
1322;2017_09_15_08:21:49;MLP;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;42.0;2.0;44.0;0.0;50.0;4.16;52.17;0.633;1.0;0.96;0.49;1.0;0.66;0.04;0.0;1.0;0.04;0.08
1323;2017_09_15_08:21:59;RandomForest;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;13.0;44.0;2.0;29.0;64.77;27.37;63.3;9.509;0.31;0.04;0.87;0.31;0.46;0.96;0.69;0.6;0.96;0.74
1324;2017_09_15_08:22:00;AdaBoost;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;11.0;43.0;3.0;31.0;61.36;20.26;59.83;1.041;0.26;0.07;0.79;0.26;0.39;0.93;0.74;0.58;0.93;0.71
1325;2017_09_15_08:22:29;Vote;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;9.0;44.0;2.0;33.0;60.23;17.65;58.54;29.523000000000003;0.21;0.04;0.82;0.21;0.33;0.96;0.79;0.57;0.96;0.72
1326;2017_09_15_08:21:05;LogisticRegression;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;15.0;43.0;3.0;27.0;65.91;29.94;64.6;0.063;0.36;0.07;0.83;0.36;0.5;0.93;0.64;0.61;0.93;0.74
1327;2017_09_15_08:21:05;NaiveBayes;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;5.0;44.0;2.0;37.0;55.68;7.84;53.78;0.126;0.12;0.04;0.71;0.12;0.21;0.96;0.88;0.54;0.96;0.69
1328;2017_09_15_08:21:05;MultinomialNB;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;30.0;9.0;37.0;12.0;44.32;-8.78;45.5;0.063;0.71;0.8;0.45;0.71;0.55;0.2;0.29;0.43;0.2;0.27
1329;2017_09_15_08:21:05;BernoulliNB;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;4.0;44.0;2.0;38.0;54.55;5.38;52.59;0.075;0.1;0.04;0.67;0.1;0.17;0.96;0.9;0.54;0.96;0.69
1330;2017_09_15_08:21:05;SVC;linear;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;9.0;44.0;2.0;33.0;60.23;17.65;58.54;0.068;0.21;0.04;0.82;0.21;0.33;0.96;0.79;0.57;0.96;0.72
1331;2017_09_15_08:21:05;SVC;poly;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;8.0;44.0;2.0;34.0;59.09;15.2;57.35;0.066;0.19;0.04;0.8;0.19;0.31;0.96;0.81;0.56;0.96;0.71
1332;2017_09_15_08:21:06;SVC;rbf;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;4.0;44.0;2.0;38.0;54.55;5.38;52.59;0.073;0.1;0.04;0.67;0.1;0.17;0.96;0.9;0.54;0.96;0.69
1333;2017_09_15_08:21:06;SVC;sigmoid;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;13.0;43.0;3.0;29.0;63.64;25.11;62.22;0.071;0.31;0.07;0.81;0.31;0.45;0.93;0.69;0.6;0.93;0.73
1334;2017_09_15_08:21:06;SGD;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;13.0;44.0;2.0;29.0;64.77;27.37;63.3;0.06;0.31;0.04;0.87;0.31;0.46;0.96;0.69;0.6;0.96;0.74
1335;2017_09_15_08:21:06;MLP;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;42.0;1.0;45.0;0.0;48.86;2.08;51.09;0.474;1.0;0.98;0.48;1.0;0.65;0.02;0.0;1.0;0.02;0.04
1336;2017_09_15_08:21:16;RandomForest;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;12.0;44.0;2.0;30.0;63.64;24.95;62.11;9.424;0.29;0.04;0.86;0.29;0.43;0.96;0.71;0.59;0.96;0.73
1337;2017_09_15_08:21:16;AdaBoost;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;11.0;43.0;3.0;31.0;61.36;20.26;59.83;0.443;0.26;0.07;0.79;0.26;0.39;0.93;0.74;0.58;0.93;0.71
1338;2017_09_15_08:21:45;Vote;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;9.0;44.0;2.0;33.0;60.23;17.65;58.54;28.924;0.21;0.04;0.82;0.21;0.33;0.96;0.79;0.57;0.96;0.72
1339;2017_09_15_08:20:23;LogisticRegression;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;15.0;43.0;3.0;27.0;65.91;29.94;64.6;0.06;0.36;0.07;0.83;0.36;0.5;0.93;0.64;0.61;0.93;0.74
1340;2017_09_15_08:20:23;NaiveBayes;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;5.0;44.0;2.0;37.0;55.68;7.84;53.78;0.131;0.12;0.04;0.71;0.12;0.21;0.96;0.88;0.54;0.96;0.69
1341;2017_09_15_08:20:23;MultinomialNB;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;30.0;9.0;37.0;12.0;44.32;-8.78;45.5;0.059000000000000004;0.71;0.8;0.45;0.71;0.55;0.2;0.29;0.43;0.2;0.27
1342;2017_09_15_08:20:23;BernoulliNB;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;4.0;44.0;2.0;38.0;54.55;5.38;52.59;0.07200000000000001;0.1;0.04;0.67;0.1;0.17;0.96;0.9;0.54;0.96;0.69
1343;2017_09_15_08:20:23;SVC;linear;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;9.0;44.0;2.0;33.0;60.23;17.65;58.54;0.071;0.21;0.04;0.82;0.21;0.33;0.96;0.79;0.57;0.96;0.72
1344;2017_09_15_08:20:23;SVC;poly;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;8.0;44.0;2.0;34.0;59.09;15.2;57.35;0.067;0.19;0.04;0.8;0.19;0.31;0.96;0.81;0.56;0.96;0.71
1345;2017_09_15_08:20:23;SVC;rbf;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;4.0;44.0;2.0;38.0;54.55;5.38;52.59;0.08;0.1;0.04;0.67;0.1;0.17;0.96;0.9;0.54;0.96;0.69
1346;2017_09_15_08:20:23;SVC;sigmoid;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;13.0;43.0;3.0;29.0;63.64;25.11;62.22;0.066;0.31;0.07;0.81;0.31;0.45;0.93;0.69;0.6;0.93;0.73
1347;2017_09_15_08:20:24;SGD;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;11.0;44.0;2.0;31.0;62.5;22.52;60.92;0.059000000000000004;0.26;0.04;0.85;0.26;0.4;0.96;0.74;0.59;0.96;0.73
1348;2017_09_15_08:20:24;MLP;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;42.0;0.0;46.0;0.0;47.73;0.0;50.0;0.47200000000000003;1.0;1.0;0.48;1.0;0.65;0.0;0.0;0.0;0.0;0.0
1349;2017_09_15_08:20:33;RandomForest;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;15.0;43.0;3.0;27.0;65.91;29.94;64.6;9.424;0.36;0.07;0.83;0.36;0.5;0.93;0.64;0.61;0.93;0.74
1350;2017_09_15_08:20:34;AdaBoost;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;11.0;43.0;3.0;31.0;61.36;20.26;59.83;0.446;0.26;0.07;0.79;0.26;0.39;0.93;0.74;0.58;0.93;0.71
1351;2017_09_15_08:21:03;Vote;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;9.0;44.0;2.0;33.0;60.23;17.65;58.54;28.89;0.21;0.04;0.82;0.21;0.33;0.96;0.79;0.57;0.96;0.72
1352;2017_09_15_08:19:41;LogisticRegression;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;15.0;43.0;3.0;27.0;65.91;29.94;64.6;0.063;0.36;0.07;0.83;0.36;0.5;0.93;0.64;0.61;0.93;0.74
1353;2017_09_15_08:19:41;NaiveBayes;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;5.0;44.0;2.0;37.0;55.68;7.84;53.78;0.124;0.12;0.04;0.71;0.12;0.21;0.96;0.88;0.54;0.96;0.69
1354;2017_09_15_08:19:41;MultinomialNB;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;30.0;9.0;37.0;12.0;44.32;-8.78;45.5;0.059;0.71;0.8;0.45;0.71;0.55;0.2;0.29;0.43;0.2;0.27
1355;2017_09_15_08:19:41;BernoulliNB;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;4.0;44.0;2.0;38.0;54.55;5.38;52.59;0.073;0.1;0.04;0.67;0.1;0.17;0.96;0.9;0.54;0.96;0.69
1356;2017_09_15_08:19:41;SVC;linear;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;9.0;44.0;2.0;33.0;60.23;17.65;58.54;0.065;0.21;0.04;0.82;0.21;0.33;0.96;0.79;0.57;0.96;0.72
1357;2017_09_15_08:19:41;SVC;poly;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;8.0;44.0;2.0;34.0;59.09;15.2;57.35;0.073;0.19;0.04;0.8;0.19;0.31;0.96;0.81;0.56;0.96;0.71
1358;2017_09_15_08:19:41;SVC;rbf;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;4.0;44.0;2.0;38.0;54.55;5.38;52.59;0.073;0.1;0.04;0.67;0.1;0.17;0.96;0.9;0.54;0.96;0.69
1359;2017_09_15_08:19:41;SVC;sigmoid;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;13.0;43.0;3.0;29.0;63.64;25.11;62.22;0.067;0.31;0.07;0.81;0.31;0.45;0.93;0.69;0.6;0.93;0.73
1360;2017_09_15_08:19:41;SGD;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;12.0;43.0;3.0;30.0;62.5;22.68;61.02;0.062;0.29;0.07;0.8;0.29;0.43;0.93;0.71;0.59;0.93;0.72
1361;2017_09_15_08:19:42;MLP;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;42.0;1.0;45.0;0.0;48.86;2.08;51.09;0.464;1.0;0.98;0.48;1.0;0.65;0.02;0.0;1.0;0.02;0.04
1362;2017_09_15_08:19:51;RandomForest;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;12.0;44.0;2.0;30.0;63.64;24.95;62.11;9.426;0.29;0.04;0.86;0.29;0.43;0.96;0.71;0.59;0.96;0.73
1363;2017_09_15_08:19:52;AdaBoost;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;11.0;43.0;3.0;31.0;61.36;20.26;59.83;0.448;0.26;0.07;0.79;0.26;0.39;0.93;0.74;0.58;0.93;0.71
1364;2017_09_15_08:20:21;Vote;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;9.0;44.0;2.0;33.0;60.23;17.65;58.54;28.92;0.21;0.04;0.82;0.21;0.33;0.96;0.79;0.57;0.96;0.72
1365;2017_09_15_08:18:58;LogisticRegression;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;15.0;43.0;3.0;27.0;65.91;29.94;64.6;0.061;0.36;0.07;0.83;0.36;0.5;0.93;0.64;0.61;0.93;0.74
1366;2017_09_15_08:18:58;NaiveBayes;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;5.0;44.0;2.0;37.0;55.68;7.84;53.78;0.12;0.12;0.04;0.71;0.12;0.21;0.96;0.88;0.54;0.96;0.69
1367;2017_09_15_08:18:58;MultinomialNB;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;30.0;9.0;37.0;12.0;44.32;-8.78;45.5;0.064;0.71;0.8;0.45;0.71;0.55;0.2;0.29;0.43;0.2;0.27
1368;2017_09_15_08:18:59;BernoulliNB;;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;4.0;44.0;2.0;38.0;54.55;5.38;52.59;0.07;0.1;0.04;0.67;0.1;0.17;0.96;0.9;0.54;0.96;0.69
1369;2017_09_15_08:18:59;SVC;linear;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;9.0;44.0;2.0;33.0;60.23;17.65;58.54;0.066;0.21;0.04;0.82;0.21;0.33;0.96;0.79;0.57;0.96;0.72
1370;2017_09_15_08:18:59;SVC;poly;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;8.0;44.0;2.0;34.0;59.09;15.2;57.35;0.067;0.19;0.04;0.8;0.19;0.31;0.96;0.81;0.56;0.96;0.71
1371;2017_09_15_08:18:59;SVC;rbf;100;bag_of_ngrams_2_5;106.0;99.0;42.0;46.0;4.0;44.0;2.0;38.0;54.55;5.38;52.59;0.076;0.1;0.04;0.67;0.1;0.17;0.96;0.9;0.54;0.96;0.69
